0.,0.
0.629626966474911,-1.02147621451558
1.25035687528126,-1.44449949411077
2.07349571767257,-1.80508478504388
3.09623149609944,-2.0992552686233
4.31443554047043,-2.32235560967346
5.72268184223104,-2.46919212614028
7.31427963269726,-2.53419632667941
9.08131244821874,-2.51159800742555
11.0147045239557,-2.39561755365358
13.1042846879185,-2.18065819769857
15.3388819417519,-1.86149512107023
17.7064209840992,-1.43346214774951
20.1940475124075,-0.892619117432804
22.7882494278559,-0.235898201202818
25.4750034909849,0.538761313555098
28.2399184424177,1.43232009716259
31.0683868925596,2.44455656791832
33.9457347187855,3.57402683660666
36.8573682122967,4.81804179194067
39.7889088811202,6.17267831860497
42.7150057137888,7.6267548249335
45.5996791977805,9.13771393351059
48.4817027556569,10.7091911567794
51.3498213644844,12.3331053380423
54.1930587600472,14.0009331186088
57.0007570003642,15.7037830945247
59.7626012205829,17.4324652324228
62.4686497967424,19.1775561006974
65.1093623052201,20.9294538673713
67.6756213072919,22.6784419216283
70.1587557956969,24.4147315556244
72.5505687044429,26.1285156962505
74.8433483806124,27.8100128637141
77.029895486846,29.4495172169395
79.1035308789341,31.0374454432646
81.0581119310674,32.5643875375413
82.8880328356483,34.0211626797621
84.5882290925918,35.3988782977576
86.1541687865005,36.6889907704338
87.5818429987391,37.8833727832039
88.8677485665029,38.974384931006
90.0088605359743,39.9549426376279
91.0026121668411,40.8185888525945
91.8468614459433,41.5595638735967
92.5398624473457,42.1728671533633
93.0802349318497,42.6543206716604
93.4669389012017,43.0006162752766
93.6992450582575,43.2093600314052
93.776728275592,43.2791033983165
93.6307591974236,43.4945237722202
93.537310979398,43.4484764538334
93.257363020391,43.3106057963369
92.7920967673826,43.0817148606832
92.1434711610987,42.7631442459522
91.31420432239,42.3567601384792
90.3077487153557,41.864944002009
89.1282648942375,41.290580399913
87.7805894377122,40.6370330235872
86.270204293147,39.9081271481352
84.6032009924155,39.1081091062084
82.7862495123841,38.241610248649
80.8265677900352,37.3136021608833
78.7318937401125,36.3293392631228
76.510458769873,35.2942953926188
74.1709646493731,34.214098446284
71.7225598902625,33.0944534231742
69.1748200439631,31.9410696399928
66.5377275727218,30.7595762550409
63.8216447801141,29.5554505684639
61.0372952777512,28.3339400484464
58.1957270219448,27.0999996710356
55.3082839863409,25.858227649458
52.3865673441297,24.6128314597235
49.4423884104596,23.3675867670907
46.4877216458943,22.1258235669648
43.5346529962301,20.8904319418123
40.595317571522,19.6638763482597
37.6818451841714,18.4482296542393
34.8478185832962,17.2753228117282
32.0632764115729,16.1490677584253
29.3274810092811,15.0636381137569
26.6514849054621,14.0175105028527
24.046206987138,13.0088185753885
21.5224083849824,12.0354738919643
19.0906753904176,11.0952888319475
16.7614038286392,10.1860865988882
14.544778134201,9.30579051308435
12.4507470683121,8.45250606290422
10.4889944651972,7.62457911049705
8.6689016565403,6.82063532329559
6.99950183133489,6.03960001376172
5.48943177588565,5.28070657265193
4.1468682354311,4.54348401787559
2.9794681399607,3.82773615014172
1.99429931432403,3.13351179548042
1.19777625760796,2.46107385754501
0.595592085234421,1.81086216316095
0.192661102189714,1.1834600511807
0.,0.
